State,Year,Month,Number of Disconnections,Disconnection Rate,code
Texas,2020,February,2585.0,0.0136109715,TX
Texas,2020,January,8625.0,0.023973755,TX
Texas,2020,July,1038.0,0.011698502,TX
Texas,2020,June,820.0,0.018115942,TX
Texas,2020,March,3086.0,0.0122941135,TX
Texas,2020,May,707.0,0.015694719,TX
Texas,2020,November,2349.0,0.027360692,TX
Texas,2020,October,2600.0,0.030189177999999997,TX
Texas,2020,September,1503.0,0.017596702999999998,TX
Texas,2021,April,2125.0,0.0238474115,TX
Texas,2021,August,1748.0,0.0192404495,TX
Texas,2021,December,1887.0,0.0210290145,TX
Texas,2021,February,1520.0,0.016976729,TX
Texas,2021,January,2241.0,0.025200997,TX
Texas,2021,July,1977.0,0.0220438015,TX
Texas,2021,June,1761.0,0.0194363245,TX
Texas,2021,March,2133.0,0.0241951095,TX
Texas,2021,May,2150.0,0.0239588235,TX
Texas,2021,November,2002.0,0.0219001695,TX
Texas,2021,October,2641.0,0.0260697885,TX
Texas,2021,September,1939.0,0.021580304,TX
Texas,2022,April,1294.0,0.027790902,TX
Texas,2022,February,1069.0,0.021760718,TX
Texas,2022,January,1482.0,0.024585737,TX
Texas,2022,March,938.0,0.02017508,TX
Texas,2022,May,937.0,,TX
Utah,2000,December,120.0,0.00020538,UT
Utah,2000,November,254.0,0.00043438,UT
Utah,2000,October,237.0,0.000406917,UT
Utah,2000,September,472.0,0.000811128,UT
Utah,2001,April,532.0,0.000929323,UT
Utah,2001,August,532.0,0.000920857,UT
Utah,2001,December,140.0,0.000239942,UT
Utah,2001,February,226.0,0.000392692,UT
Utah,2001,January,304.0,0.00052617,UT
Utah,2001,July,412.0,0.000713484,UT
Utah,2001,June,456.0,0.000793953,UT
Utah,2001,March,294.0,0.000512987,UT
Utah,2001,May,495.0,0.0008634,UT
Utah,2001,November,265.0,0.000454052,UT
Utah,2001,October,282.0,0.000485461,UT
Utah,2001,September,417.0,0.000719711,UT
Utah,2002,April,455.0,0.000783879,UT
Utah,2002,August,426.0,0.000723293,UT
Utah,2002,December,266.0,0.000448042,UT
Utah,2002,February,201.0,0.000345949,UT
Utah,2002,January,195.0,0.000335539,UT
Utah,2002,July,291.0,0.000494941,UT
Utah,2002,June,355.0,0.000606262,UT
Utah,2002,March,206.0,0.000355151,UT
Utah,2002,May,452.0,0.000778458,UT
Utah,2002,November,211.0,0.000355089,UT
Utah,2002,October,287.0,0.000484351,UT
Utah,2002,September,550.0,0.00093143,UT
Utah,2003,April,605.0,0.001019865,UT
Utah,2003,August,654.0,0.001084645,UT
Utah,2003,December,310.0,0.000510464,UT
Utah,2003,February,399.0,0.000672315,UT
Utah,2003,January,362.0,0.000609869,UT
Utah,2003,July,710.0,0.001179506,UT
Utah,2003,June,863.0,0.001439502,UT
Utah,2003,March,379.0,0.000638716,UT
Utah,2003,May,546.0,0.000919522,UT
Utah,2003,November,340.0,0.00055764,UT
Utah,2003,October,369.0,0.000609074,UT
Utah,2003,September,901.0,0.001489623,UT
Utah,2004,April,758.0,0.001247767,UT
Utah,2004,August,1059.0,0.001711001,UT
Utah,2004,December,232.0,0.000371094,UT
Utah,2004,February,533.0,0.000875865,UT
Utah,2004,January,358.0,0.000589257,UT
Utah,2004,July,607.0,0.000982654,UT
Utah,2004,June,721.0,0.001171681,UT
Utah,2004,March,581.0,0.000956212,UT
Utah,2004,May,586.0,0.000962639,UT
Utah,2004,November,356.0,0.000567901,UT
Utah,2004,October,472.0,0.000757592,UT
Utah,2004,September,923.0,0.001485406,UT
Utah,2005,April,681.0,0.001087545,UT
Utah,2005,August,854.0,0.001349741,UT
Utah,2005,December,186.0,0.0002912,UT
Utah,2005,February,492.0,0.000784675,UT
Utah,2005,January,511.0,0.000815971,UT
Utah,2005,July,610.0,0.000967193,UT
Utah,2005,June,755.0,0.00120379,UT
Utah,2005,March,521.0,0.000831267,UT
Utah,2005,May,735.0,0.001172428,UT
Utah,2005,November,422.0,0.000661212,UT
Utah,2005,October,595.0,0.000937439,UT
Utah,2005,September,604.0,0.000954233,UT
Utah,2006,April,763.0,0.001196568,UT
Utah,2006,August,762.0,0.001182484,UT
Utah,2006,December,175.0,0.000267336,UT
Utah,2006,February,498.0,0.000779288,UT
Utah,2006,January,585.0,0.000915916,UT
Utah,2006,July,565.0,0.000878308,UT
Utah,2006,June,626.0,0.000979113,UT
Utah,2006,March,541.0,0.000847718,UT
Utah,2006,May,623.0,0.000975077,UT
Utah,2006,November,362.0,0.000553691,UT
Utah,2006,October,541.0,0.000831651,UT
Utah,2006,September,635.0,0.000979358,UT
Utah,2007,April,681.0,0.001037651,UT
Utah,2007,August,719.0,0.001082142,UT
Utah,2007,December,119.0,0.000178073,UT
Utah,2007,February,488.0,0.000744196,UT
Utah,2007,January,228.0,0.00034819,UT
Utah,2007,July,483.0,0.000726936,UT
Utah,2007,June,619.0,0.000935546,UT
Utah,2007,March,474.0,0.000723666,UT
Utah,2007,May,649.0,0.000988754,UT
Utah,2007,November,271.0,0.000405581,UT
Utah,2007,October,106.0,0.00015918,UT
Utah,2007,September,561.0,0.00084317,UT
Utah,2008,April,961.0,0.001443077,UT
Utah,2008,August,528.0,0.000786023,UT
Utah,2008,December,188.0,0.000279697,UT
Utah,2008,February,496.0,0.000742505,UT
Utah,2008,January,197.0,0.00029467,UT
Utah,2008,July,410.0,0.000611144,UT
Utah,2008,June,623.0,0.000930686,UT
Utah,2008,March,627.0,0.000940115,UT
Utah,2008,May,656.0,0.000986785,UT
Utah,2008,November,317.0,0.000470546,UT
Utah,2008,October,500.0,0.000742916,UT
Utah,2008,September,424.0,0.00063025,UT
Utah,2009,April,508.0,0.000762712,UT
Utah,2009,August,444.0,0.000660991,UT
Utah,2009,December,185.0,0.000274351,UT
Utah,2009,February,515.0,0.000769133,UT
Utah,2009,January,283.0,0.000421466,UT
Utah,2009,July,370.0,0.000550882,UT
Utah,2009,June,360.0,0.000539888,UT
Utah,2009,March,582.0,0.000871385,UT
Utah,2009,May,425.0,0.000638149,UT
Utah,2009,November,439.0,0.000649696,UT
Utah,2009,October,609.0,0.000903795,UT
Utah,2009,September,474.0,0.00070417,UT
Utah,2010,April,518.0,0.000776346,UT
Utah,2010,August,616.0,0.00091725,UT
Utah,2010,December,209.0,0.000309388,UT
Utah,2010,February,515.0,0.000766556,UT
Utah,2010,January,416.0,0.000616631,UT
Utah,2010,July,365.0,0.000547004,UT
Utah,2010,June,514.0,0.000771339,UT
Utah,2010,March,614.0,0.000918221,UT
Utah,2010,May,462.0,0.000694202,UT
Utah,2010,November,432.0,0.000640415,UT
Utah,2010,October,560.0,0.000832753,UT
Utah,2010,September,333.0,0.000495698,UT
Utah,2011,April,379.0,0.000567988,UT
Utah,2011,August,697.0,0.001030123,UT
Utah,2011,December,182.0,0.000268072,UT
Utah,2011,February,463.0,0.000683272,UT
Utah,2011,January,533.0,0.000787513,UT
Utah,2011,July,353.0,0.000522175,UT
Utah,2011,June,470.0,0.000704002,UT
Utah,2011,March,602.0,0.000887135,UT
Utah,2011,May,478.0,0.000715474,UT
Utah,2011,November,393.0,0.000578668,UT
Utah,2011,October,523.0,0.000771092,UT
Utah,2011,September,481.0,0.000709876,UT
Utah,2012,April,461.0,0.000680871,UT
Utah,2012,August,557.0,0.000808979,UT
Utah,2012,December,197.0,0.000284307,UT
Utah,2012,February,490.0,0.000723162,UT
Utah,2012,January,525.0,0.000774403,UT
Utah,2012,July,436.0,0.000640823,UT
Utah,2012,June,470.0,0.000693508,UT
Utah,2012,March,427.0,0.000630678,UT
Utah,2012,May,484.0,0.000714761,UT
Utah,2012,November,381.0,0.000549876,UT
Utah,2012,October,692.0,0.001001292,UT
Utah,2012,September,505.0,0.000732358,UT
Utah,2013,April,539.0,0.000778727,UT
Utah,2013,August,616.0,0.000877539,UT
Utah,2013,December,194.0,0.000274607,UT
Utah,2013,February,493.0,0.000711606,UT
Utah,2013,January,422.0,0.000608522,UT
Utah,2013,July,572.0,0.00082294,UT
Utah,2013,June,417.0,0.000601727,UT
Utah,2013,March,511.0,0.000737971,UT
Utah,2013,May,476.0,0.000687263,UT
Utah,2013,November,337.0,0.000476995,UT
Utah,2013,October,594.0,0.000843564,UT
Utah,2013,September,612.0,0.000869452,UT
Utah,2014,April,413.0,0.000586504,UT
Utah,2014,August,384.0,0.000539528,UT
Utah,2014,December,269.0,0.000375315,UT
Utah,2014,February,386.0,0.00054642,UT
Utah,2014,January,483.0,0.000683525,UT
Utah,2014,July,390.0,0.000548,UT
Utah,2014,June,420.0,0.000594936,UT
Utah,2014,March,374.0,0.000530734,UT
Utah,2014,May,368.0,0.000522121,UT
Utah,2014,November,232.0,0.000323462,UT
Utah,2014,October,214.0,0.000299495,UT
Utah,2014,September,376.0,0.00052654,UT
Utah,2015,April,363.0,0.000501563,UT
Utah,2015,August,305.0,0.000414985,UT
Utah,2015,December,178.0,0.000240756,UT
Utah,2015,February,366.0,0.00051066,UT
Utah,2015,January,430.0,0.000599678,UT
Utah,2015,July,266.0,0.000365425,UT
Utah,2015,June,345.0,0.000475072,UT
Utah,2015,March,407.0,0.0005628,UT
Utah,2015,May,313.0,0.000431752,UT
Utah,2015,November,230.0,0.000311379,UT
Utah,2015,October,340.0,0.000461723,UT
Utah,2015,September,333.0,0.000452859,UT
Utah,2016,April,349.0,0.000471272,UT
Utah,2016,August,391.0,0.000521158,UT
Utah,2016,December,171.0,0.000226404,UT
Utah,2016,February,298.0,0.00040277,UT
Utah,2016,January,244.0,0.000329865,UT
Utah,2016,July,196.0,0.000263194,UT
Utah,2016,June,285.0,0.000384009,UT
Utah,2016,March,396.0,0.000534481,UT
Utah,2016,May,280.0,0.000377279,UT
Utah,2016,November,240.0,0.000317871,UT
Utah,2016,October,300.0,0.000398763,UT
Utah,2016,September,289.0,0.000384812,UT
Utah,2017,April,196.0,0.000259022,UT
Utah,2017,August,260.0,0.000338443,UT
Utah,2017,December,157.0,0.000203468,UT
Utah,2017,February,259.0,0.000343861,UT
Utah,2017,January,224.0,0.000296835,UT
Utah,2017,July,206.0,0.000269848,UT
Utah,2017,June,172.0,0.000226571,UT
Utah,2017,March,299.0,0.000396081,UT
Utah,2017,May,230.0,0.000303207,UT
Utah,2017,November,272.0,0.000353191,UT
Utah,2017,October,255.0,0.000332018,UT
Utah,2017,September,224.0,0.000292345,UT
Utah,2018,April,249.0,0.000320745,UT
Utah,2018,August,205.0,0.000262648,UT
Utah,2018,December,128.0,0.000162013,UT
Utah,2018,February,200.0,0.000258445,UT
Utah,2018,January,248.0,0.000320865,UT
Utah,2018,July,201.0,0.000257646,UT
Utah,2018,June,240.0,0.00030857,UT
Utah,2018,March,205.0,0.000264516,UT
Utah,2018,May,248.0,0.000318947,UT
Utah,2018,November,160.0,0.000202461,UT
Utah,2018,October,183.0,0.00023337,UT
Utah,2018,September,233.0,0.00029773,UT
Utah,2019,April,169.0,0.000213108,UT
Utah,2019,August,167.0,0.000208441,UT
Utah,2019,December,131.0,0.000162637,UT
Utah,2019,February,154.0,0.000194686,UT
Utah,2019,January,120.0,0.000151873,UT
Utah,2019,July,109.0,0.000136806,UT
Utah,2019,June,155.0,0.000194577,UT
Utah,2019,March,197.0,0.000248698,UT
Utah,2019,May,119.0,0.000149673,UT
Utah,2019,November,156.0,0.000193528,UT
Utah,2019,October,214.0,0.000266259,UT
Utah,2019,September,225.0,0.000280409,UT
Utah,2020,April,210.0,0.0039522715,UT
Utah,2020,August,331.0,0.0019459295,UT
Utah,2020,December,323.0,0.003966539,UT
Utah,2020,February,345.0,0.003126013,UT
Utah,2020,January,221.0,0.000274211,UT
Utah,2020,July,130.0,0.0024466445,UT
Utah,2020,June,207.0,0.0038958105,UT
Utah,2020,March,235.0,0.002784747,UT
Utah,2020,May,181.0,0.0034064815,UT
Utah,2020,November,426.0,0.00468513,UT
Utah,2020,October,448.0,0.004316641,UT
Utah,2020,September,301.0,0.002621053,UT
Utah,2021,April,302.0,0.001929505,UT
Utah,2021,August,306.0,0.002252414,UT
Utah,2021,December,221.0,0.0030386330000000002,UT
Utah,2021,February,366.0,0.002414485,UT
Utah,2021,January,383.0,0.004135745,UT
Utah,2021,July,245.0,0.0022691095000000002,UT
Utah,2021,June,278.0,0.0020753715,UT
Utah,2021,March,121.0,0.004459679,UT
Utah,2021,May,273.0,0.001983389,UT
Utah,2021,November,296.0,0.0037434150000000004,UT
Utah,2021,October,339.0,0.0035910720000000003,UT
Utah,2021,September,266.0,0.0021924734999999996,UT
Utah,2022,April,377.0,0.0004331215,UT
Utah,2022,August,249.0,0.000293815,UT
Utah,2022,December,65.0,7.63e-05,UT
Utah,2022,February,293.0,0.000170321,UT
Utah,2022,January,265.0,0.000144073,UT
Utah,2022,July,200.0,0.000238352,UT
Utah,2022,June,323.0,0.000385286,UT
Utah,2022,March,333.0,0.001820333,UT
Utah,2022,May,394.0,0.000470256,UT
Utah,2022,November,118.0,0.000138689,UT
Utah,2022,October,145.0,0.000170823,UT
Utah,2022,September,359.0,0.000423687,UT
Vermont,2010,April,297.0,0.018354861,VT
Vermont,2010,August,170.0,0.010389928,VT
Vermont,2010,December,4.0,0.000246472,VT
Vermont,2010,February,31.0,0.001917012,VT
Vermont,2010,January,0.0,,VT
Vermont,2010,July,137.0,0.008454181,VT
Vermont,2010,June,201.0,0.011624545,VT
Vermont,2010,March,51.0,0.003143297,VT
Vermont,2010,May,269.0,0.016792559,VT
Vermont,2010,November,84.0,0.005182306,VT
Vermont,2010,October,261.0,0.016107134,VT
Vermont,2010,September,127.0,0.007753831,VT
Vermont,2011,April,181.0,0.01113572,VT
Vermont,2011,August,228.0,0.013940691,VT
Vermont,2011,December,0.0,0.0,VT
Vermont,2011,February,37.0,0.002284797,VT
Vermont,2011,January,10.0,0.000615309,VT
Vermont,2011,July,134.0,0.008238549,VT
Vermont,2011,June,212.0,0.012137173,VT
Vermont,2011,March,46.0,0.002836704,VT
Vermont,2011,May,233.0,0.014587116,VT
Vermont,2011,November,43.0,0.002643876,VT
Vermont,2011,October,260.0,0.015986227,VT
Vermont,2011,September,146.0,0.008865679,VT
Vermont,2012,April,269.0,0.01649396,VT
Vermont,2012,August,139.0,0.008378036,VT
Vermont,2012,December,13.0,0.000789266,VT
Vermont,2012,February,28.0,0.001719479,VT
Vermont,2012,January,18.0,0.001106467,VT
Vermont,2012,July,147.0,0.008968883,VT
Vermont,2012,June,133.0,0.007696314,VT
Vermont,2012,March,79.0,0.004845734,VT
Vermont,2012,May,266.0,0.016195811,VT
Vermont,2012,November,30.0,0.001818623,VT
Vermont,2012,October,200.0,0.01205909,VT
Vermont,2012,September,178.0,0.010705479,VT
Vermont,2013,April,262.0,0.015853806,VT
Vermont,2013,August,124.0,0.007444318,VT
Vermont,2013,December,12.0,0.000724594,VT
Vermont,2013,February,20.0,0.001214698,VT
Vermont,2013,January,28.0,0.001694402,VT
Vermont,2013,July,102.0,0.006122816,VT
Vermont,2013,June,84.0,0.004734795,VT
Vermont,2013,March,116.0,0.007023067,VT
Vermont,2013,May,140.0,0.008806693,VT
Vermont,2013,November,16.0,0.000963391,VT
Vermont,2013,October,163.0,0.009770425,VT
Vermont,2013,September,137.0,0.008185946,VT
Vermont,2014,April,210.0,0.01260126,VT
Vermont,2014,August,109.0,0.006524211,VT
Vermont,2014,December,50.0,0.003008424,VT
Vermont,2014,February,0.0,0.0,VT
Vermont,2014,January,8.0,0.000480856,VT
Vermont,2014,July,226.0,0.013578467,VT
Vermont,2014,June,134.0,0.007769017,VT
Vermont,2014,March,0.0,0.0,VT
Vermont,2014,May,111.0,0.006493506,VT
Vermont,2014,November,15.0,0.00090465,VT
Vermont,2014,October,162.0,0.009703504,VT
Vermont,2014,September,168.0,0.010018486,VT
Vermont,2015,April,208.0,0.012548263,VT
Vermont,2015,August,53.0,0.003140182,VT
Vermont,2015,December,12.0,0.000719424,VT
Vermont,2015,February,0.0,0.0,VT
Vermont,2015,January,8.0,0.000480654,VT
Vermont,2015,July,143.0,0.008560311,VT
Vermont,2015,June,101.0,0.005687577,VT
Vermont,2015,March,85.0,0.005122951,VT
Vermont,2015,May,105.0,0.006354394,VT
Vermont,2015,November,0.0,0.0,VT
Vermont,2015,October,154.0,0.009235936,VT
Vermont,2015,September,352.0,0.02089889,VT
Vermont,2016,April,232.0,0.013921392,VT
Vermont,2016,August,215.0,0.012725658,VT
Vermont,2016,December,4.0,0.000238592,VT
Vermont,2016,February,0.0,0.0,VT
Vermont,2016,January,13.0,0.000779891,VT
Vermont,2016,July,261.0,0.015646544,VT
Vermont,2016,June,187.0,0.010495005,VT
Vermont,2016,March,51.0,0.003058104,VT
Vermont,2016,May,224.0,0.013354,VT
Vermont,2016,November,12.0,0.000718907,VT
Vermont,2016,October,299.0,0.017893477,VT
Vermont,2016,September,228.0,0.013610315,VT
Vermont,2017,April,386.0,0.008386553500000001,VT
Vermont,2017,August,166.0,0.002400023,VT
Vermont,2017,December,46.0,0.000699289,VT
Vermont,2017,February,65.0,0.001191859,VT
Vermont,2017,January,103.0,0.0020145140000000002,VT
Vermont,2017,July,137.0,0.0019822325,VT
Vermont,2017,June,176.0,0.002546812,VT
Vermont,2017,March,95.0,0.0019964880000000003,VT
Vermont,2017,May,538.0,0.0122074205,VT
Vermont,2017,November,88.0,0.0017850280000000001,VT
Vermont,2017,October,365.0,0.008796576,VT
Vermont,2017,September,170.0,0.003237354,VT
Vermont,2018,April,761.0,0.0070164070000000005,VT
Vermont,2018,August,397.0,0.0035223785,VT
Vermont,2018,December,47.0,0.0005541705,VT
Vermont,2018,February,132.0,0.00148340475,VT
Vermont,2018,January,88.0,0.0009463352500000001,VT
Vermont,2018,July,579.0,0.00504266675,VT
Vermont,2018,June,635.0,0.0056935334999999995,VT
Vermont,2018,March,275.0,0.00244741125,VT
Vermont,2018,May,633.0,0.0059736897499999995,VT
Vermont,2018,November,160.0,0.00124002225,VT
Vermont,2018,October,839.0,0.00728839725,VT
Vermont,2018,September,669.0,0.005383352,VT
Vermont,2019,April,994.0,0.008876857,VT
Vermont,2019,August,208.0,0.002432335,VT
Vermont,2019,December,55.0,0.0007216313333333334,VT
Vermont,2019,February,112.0,0.001097114,VT
Vermont,2019,January,160.0,0.0014172465,VT
Vermont,2019,July,245.0,0.0027186824999999998,VT
Vermont,2019,June,267.0,0.00255799075,VT
Vermont,2019,March,290.0,0.00257893825,VT
Vermont,2019,May,467.0,0.0043402630000000005,VT
Vermont,2019,November,50.0,0.00060851875,VT
Vermont,2019,October,286.0,0.0029801195,VT
Vermont,2019,September,306.0,0.0033418924999999997,VT
Vermont,2020,April,0.0,0.0,VT
Vermont,2020,August,0.0,0.0,VT
Vermont,2020,December,46.0,0.00034230860000000003,VT
Vermont,2020,February,266.0,0.0009389416,VT
Vermont,2020,January,216.0,0.00050866,VT
Vermont,2020,July,0.0,0.0,VT
Vermont,2020,June,0.0,0.0,VT
Vermont,2020,March,160.0,0.0005050616,VT
Vermont,2020,May,0.0,0.0,VT
Vermont,2020,November,265.0,0.0005266238,VT
Vermont,2020,October,1.0,5.7000000000000005e-06,VT
Vermont,2020,September,0.0,0.0,VT
Vermont,2021,April,0.0,0.0,VT
Vermont,2021,August,107.0,0.0012226183999999999,VT
Vermont,2021,December,121.0,0.00022500925,VT
Vermont,2021,February,0.0,0.0,VT
Vermont,2021,January,0.0,0.0,VT
Vermont,2021,July,1.0,5.66e-06,VT
Vermont,2021,June,2.0,1.134e-05,VT
Vermont,2021,March,0.0,0.0,VT
Vermont,2021,May,3.0,1.704e-05,VT
Vermont,2021,November,53.0,0.00015202300000000002,VT
Vermont,2021,October,500.0,0.00076912225,VT
Vermont,2021,September,171.0,0.001140104,VT
Vermont,2022,April,1697.0,0.0039166914,VT
Vermont,2022,August,1227.0,0.002289602,VT
Vermont,2022,December,52.0,0.0003050936,VT
Vermont,2022,February,154.0,0.000435816,VT
Vermont,2022,January,28.0,4.77214e-05,VT
Vermont,2022,July,726.0,0.0014100593999999999,VT
Vermont,2022,June,959.0,0.002435899,VT
Vermont,2022,March,280.0,0.00044568760000000005,VT
Vermont,2022,May,1313.0,0.0024196652,VT
Vermont,2022,November,60.0,0.00031489,VT
Vermont,2022,October,1000.0,0.0020668314,VT
Vermont,2022,September,1085.0,0.0016342481999999999,VT
Vermont,2023,February,54.0,0.00035386366666666664,VT
Vermont,2023,January,88.0,0.00094569975,VT
Virginia,2009,April,27276.0,,VA
Virginia,2009,August,19911.0,,VA
Virginia,2009,December,8290.0,,VA
Virginia,2009,February,12211.0,,VA
Virginia,2009,January,6080.0,,VA
Virginia,2009,July,21170.0,,VA
Virginia,2009,June,24553.0,,VA
Virginia,2009,March,17989.0,,VA
Virginia,2009,May,24673.0,,VA
Virginia,2009,November,14446.0,,VA
Virginia,2009,October,20169.0,,VA
Virginia,2009,September,19480.0,,VA
Virginia,2010,April,19148.0,4.49e-06,VA
Virginia,2010,August,22211.0,0.006393394,VA
Virginia,2010,December,1713.0,2.02e-05,VA
Virginia,2010,February,3209.0,0.0,VA
Virginia,2010,January,6701.0,2.47e-05,VA
Virginia,2010,July,15927.0,0.006205024,VA
Virginia,2010,June,18734.0,0.004758605,VA
Virginia,2010,March,25269.0,0.0,VA
Virginia,2010,May,19041.0,0.005020979,VA
Virginia,2010,November,18771.0,0.004913338,VA
Virginia,2010,October,23661.0,0.007142393,VA
Virginia,2010,September,23752.0,0.007635745,VA
Virginia,2011,April,24497.0,0.006224657,VA
Virginia,2011,August,22586.0,0.004926826,VA
Virginia,2011,December,10731.0,0.000824874,VA
Virginia,2011,February,8749.0,0.000114317,VA
Virginia,2011,January,2187.0,7.85e-05,VA
Virginia,2011,July,14834.0,0.002476862,VA
Virginia,2011,June,27597.0,0.006222415,VA
Virginia,2011,March,26858.0,0.003073102,VA
Virginia,2011,May,22911.0,0.005094939,VA
Virginia,2011,November,18434.0,0.003068619,VA
Virginia,2011,October,22100.0,0.005538757,VA
Virginia,2011,September,21632.0,0.00508149,VA
Virginia,2012,April,22249.0,0.006706248333333334,VA
Virginia,2012,August,26266.0,0.005453648555555556,VA
Virginia,2012,December,10454.0,0.002438742222222222,VA
Virginia,2012,February,18141.0,0.005116488666666666,VA
Virginia,2012,January,17458.0,0.004281440111111111,VA
Virginia,2012,July,14775.0,0.004285839,VA
Virginia,2012,June,21485.0,0.005724238444444444,VA
Virginia,2012,March,23054.0,0.007119556222222222,VA
Virginia,2012,May,24789.0,0.007200962222222222,VA
Virginia,2012,November,19607.0,0.00252047725,VA
Virginia,2012,October,6238.0,0.005208350666666667,VA
Virginia,2012,September,20600.0,0.004657089555555555,VA
Virginia,2013,April,28991.0,0.0075161026666666665,VA
Virginia,2013,August,32226.0,0.00582472588888889,VA
Virginia,2013,December,9231.0,0.002193063777777778,VA
Virginia,2013,February,14809.0,0.0039792993333333335,VA
Virginia,2013,January,16145.0,0.0031850201111111114,VA
Virginia,2013,July,29330.0,0.005486434111111111,VA
Virginia,2013,June,25947.0,0.005621130777777778,VA
Virginia,2013,March,10014.0,0.0036603944444444448,VA
Virginia,2013,May,27093.0,0.007098433222222222,VA
Virginia,2013,November,19339.0,0.0028022608888888887,VA
Virginia,2013,October,32196.0,0.005439642333333333,VA
Virginia,2013,September,30133.0,0.0053307515555555554,VA
Virginia,2014,April,33013.0,0.009327975777777778,VA
Virginia,2014,August,29836.0,0.005443404777777778,VA
Virginia,2014,December,11561.0,0.002247453777777778,VA
Virginia,2014,February,9571.0,0.0028285975555555555,VA
Virginia,2014,January,3705.0,0.001295064111111111,VA
Virginia,2014,July,28697.0,0.005101161111111111,VA
Virginia,2014,June,28939.0,0.007235492555555554,VA
Virginia,2014,March,20637.0,0.005661722333333333,VA
Virginia,2014,May,32828.0,0.008333669555555555,VA
Virginia,2014,November,17639.0,0.002627192777777778,VA
Virginia,2014,October,28594.0,0.004865039555555555,VA
Virginia,2014,September,29626.0,0.005017845111111111,VA
Virginia,2015,April,34205.0,0.008363818222222222,VA
Virginia,2015,August,33119.0,0.0058884743333333335,VA
Virginia,2015,December,18611.0,0.0026737154444444445,VA
Virginia,2015,February,4428.0,0.0009573652222222222,VA
Virginia,2015,January,6582.0,0.0016330702222222223,VA
Virginia,2015,July,28325.0,0.005529836111111111,VA
Virginia,2015,June,30853.0,0.007266790333333333,VA
Virginia,2015,March,29690.0,0.007299742444444444,VA
Virginia,2015,May,31688.0,0.007413398222222222,VA
Virginia,2015,November,20004.0,0.002880594666666667,VA
Virginia,2015,October,30084.0,0.004441922888888889,VA
Virginia,2015,September,31425.0,0.0055565975555555555,VA
Virginia,2016,April,32871.0,0.007983600444444445,VA
Virginia,2016,August,28646.0,0.005673550111111111,VA
Virginia,2016,December,7362.0,0.0019256419999999998,VA
Virginia,2016,February,17976.0,0.003133121,VA
Virginia,2016,January,6752.0,0.0013393766666666667,VA
Virginia,2016,July,18057.0,0.003628381,VA
Virginia,2016,June,23965.0,0.005337419444444445,VA
Virginia,2016,March,31610.0,0.005646532333333333,VA
Virginia,2016,May,29232.0,0.006715204444444445,VA
Virginia,2016,November,15894.0,0.003177515222222222,VA
Virginia,2016,October,23386.0,0.004080584333333334,VA
Virginia,2016,September,27128.0,0.005120353444444444,VA
Virginia,2017,April,20483.0,0.00706440075,VA
Virginia,2017,August,30147.0,0.006661403625,VA
Virginia,2017,December,7863.0,0.00205903125,VA
Virginia,2017,February,17500.0,0.0049552545,VA
Virginia,2017,January,15236.0,0.003268968625,VA
Virginia,2017,July,20777.0,0.005641778875,VA
Virginia,2017,June,30746.0,0.007683444125,VA
Virginia,2017,March,19746.0,0.005605983375,VA
Virginia,2017,May,27244.0,0.00695295225,VA
Virginia,2017,November,18400.0,0.003961711625,VA
Virginia,2017,October,25868.0,0.0057019654999999995,VA
Virginia,2017,September,23339.0,0.004757186,VA
Virginia,2018,April,28105.0,0.007351899444444444,VA
Virginia,2018,August,35654.0,0.0071525082222222225,VA
Virginia,2018,December,14762.0,0.002706673625,VA
Virginia,2018,February,18833.0,0.0049582877777777775,VA
Virginia,2018,January,9234.0,0.0023305933333333338,VA
Virginia,2018,July,31572.0,0.006793997111111111,VA
Virginia,2018,June,27429.0,0.0066724651111111115,VA
Virginia,2018,March,13675.0,0.004831911888888889,VA
Virginia,2018,May,29675.0,0.008073555666666668,VA
Virginia,2018,November,26942.0,0.0049036213333333335,VA
Virginia,2018,October,36782.0,0.006903833444444445,VA
Virginia,2018,September,29001.0,0.005934732,VA
Virginia,2019,April,36776.0,0.008856421555555556,VA
Virginia,2019,August,28570.0,0.007150990375,VA
Virginia,2019,December,18221.0,0.003885935,VA
Virginia,2019,February,28501.0,0.00768234,VA
Virginia,2019,January,20660.0,0.005155006375,VA
Virginia,2019,July,28498.0,0.006569804111111111,VA
Virginia,2019,June,32345.0,0.007588753,VA
Virginia,2019,March,25558.0,0.006303602444444444,VA
Virginia,2019,May,35065.0,0.009118108666666666,VA
Virginia,2019,November,22504.0,0.004600606111111111,VA
Virginia,2019,October,32391.0,0.006877072555555555,VA
Virginia,2019,September,27870.0,0.006359796666666666,VA
Virginia,2020,April,27.0,2.578888888888889e-06,VA
Virginia,2020,August,0.0,0.0,VA
Virginia,2020,December,31.0,6.633333333333333e-06,VA
Virginia,2020,February,20365.0,0.004681942666666667,VA
Virginia,2020,January,14252.0,0.003535493444444445,VA
Virginia,2020,July,0.0,0.0,VA
Virginia,2020,June,0.0,0.0,VA
Virginia,2020,March,12390.0,0.003007236111111111,VA
Virginia,2020,May,2.0,3.8555555555555556e-07,VA
Virginia,2020,November,15.0,3.211111111111111e-06,VA
Virginia,2020,October,25.0,5.344444444444444e-06,VA
Virginia,2020,September,0.0,0.0,VA
Virginia,2021,April,86.0,1.6298333333333333e-05,VA
Virginia,2021,August,30.0,5.655555555555555e-06,VA
